dataset,split,Gaussian Process,XGBoost,FFNN,gp_rmse,xgb_rmse,ffnn_rmse
Aurora-A,RND_04,0.7093878759069775,0.6705894088547845,0.643203016807347,0.7953612144066264,0.8467911758814097,0.8812885575111885
Aurora-A,RND_05,0.7242675835902864,0.6648324265045857,0.6746007244081247,0.7634249565639777,0.8416924610326033,0.8293364063227189
Aurora-A,RND_06,0.6688672652802068,0.6125765314923716,0.6041892143479437,0.8138007147411309,0.8802579812835762,0.889735299551623
Aurora-A,RND_07,0.6380942434318888,0.5896061663727721,0.6131816469683826,0.85171742062847,0.9069810180733827,0.8805445235074533
Aurora-A,RND_08,0.7060664187464766,0.6651535526550754,0.6505044002551046,0.7782945729585873,0.8306962440825038,0.8486727451940823
Aurora-A,RND_09,0.683456481588397,0.6519523983289104,0.6047290136911962,0.8181368824601241,0.8578840268051046,0.9142326508980304
Aurora-A,SCAF_00,0.5949494662414442,0.5015138458286408,0.48603601735804647,0.8991748388976605,0.9975073200113028,1.0128750754145235
Aurora-A,SCAF_01,0.5973538878588734,0.5471728822079609,0.5394822490123015,0.9044119961236388,0.9591151976439894,0.9672255199228071
Aurora-A,SCAF_02,0.5888052712222615,0.46959987656543967,0.5514958676515482,0.9124761963653765,1.03633360887084,0.9529738837746982
Aurora-A,SCAF_03,0.5853339890280365,0.5229881155121212,0.5195914854473287,0.8435081315385982,0.9047001323400068,0.9079154408557824
Aurora-A,SCAF_04,0.3177024396585557,0.08193272462629653,0.16094020721052138,0.9392816092621942,1.0895474874036648,1.0416105383395737
Aurora-A,SCAF_05,0.5434085764166314,0.496503857173734,0.5138325525016203,0.8825733281035788,0.9267978076431515,0.9107094896659019
Aurora-A,SCAF_06,0.5604810057278253,0.5678481976747807,0.5501567172367043,1.0222016489039103,1.0135984023275866,1.0341377049810696
Aurora-A,SCAF_07,0.5651164783070337,0.5404910351652036,0.5264936329472867,0.9467077866206224,0.9731425619636677,0.9878531402921494
Aurora-A,SCAF_08,0.5430168799888655,0.4642732943490532,0.41544084392009184,0.9140288774281184,0.9896496735767009,1.0337703487724201
Aurora-A,SCAF_09,0.5342867702517777,0.4322122082342347,0.3715510634761727,0.9153395231122864,1.0106853079312488,1.0633051691720383
B-raf,RND_00,0.789617442350758,0.7361004075418036,0.7492725384032668,0.5887516827623422,0.6593965277576596,0.6427295213701995
B-raf,RND_01,0.7403224391525405,0.6597967828192242,0.6736387134864277,0.6444053926784992,0.7375834487916336,0.7224225150802086
B-raf,RND_02,0.7774139476847264,0.7261140208719699,0.707571837874771,0.5856336721663401,0.6496238574061158,0.6712536546405578
B-raf,RND_03,0.7215765544491142,0.6878603568492441,0.6967829856745147,0.704819609263314,0.7462761138271053,0.7355324881483072
B-raf,RND_04,0.75393818113378,0.7042748004863824,0.6802845122730921,0.6362730464215306,0.6975343157855812,0.7252759034373029
B-raf,RND_05,0.7427006909527676,0.6596999189177752,0.7146665629027584,0.628950866790465,0.7233166068165583,0.6623289587538613
B-raf,RND_06,0.7385690505716636,0.6325271914410882,0.6484836117456956,0.6397901351009637,0.758528046987687,0.7418768649417176
B-raf,RND_07,0.7190567821412193,0.613608976972372,0.642736040080011,0.6664502613730843,0.7815773775085084,0.751541678199702
B-raf,RND_08,0.7638432023874799,0.6801539785979545,0.7526574575636124,0.6266211813704802,0.7292481263779451,0.6412896870798361
B-raf,RND_09,0.7281649764556835,0.6780480014407326,0.6823021438053567,0.6521928889749912,0.7097720877829897,0.7050671744938966
B-raf,SCAF_00,0.674947729591016,0.591458178397742,0.6345852523536019,0.7190557345090404,0.8061283834245943,0.7623931537331795
B-raf,SCAF_01,0.6386222355309608,0.587703340739139,0.5846833569335212,0.8566883418670896,0.915054690110185,0.9183998644080058
B-raf,SCAF_02,0.6603589395148237,0.5371859342898111,0.6212593176848782,0.5825788764659933,0.6800610696908483,0.6151989961522326
B-raf,SCAF_03,0.5556882521607751,0.4914723972488805,0.5407570986572425,0.8775507544960706,0.9388270871327438,0.8921740185311124
B-raf,SCAF_04,0.6430715309754401,0.6363153629857181,0.5905488046443756,0.7981557793179582,0.8056743658710399,0.8548661874041734
B-raf,SCAF_05,0.5355027376200839,0.45076173933378294,0.45309544157296955,0.8947543606342483,0.9729547347366109,0.9708855018892587
B-raf,SCAF_06,0.7057401092625144,0.6836504041700174,0.7003449983247636,0.8192411325787586,0.8494344229116004,0.8267172130650381
B-raf,SCAF_07,0.5122018848210061,0.38255962623936923,0.43935649464770143,0.7982622742726238,0.8980966122963349,0.8557934218284647
B-raf,SCAF_08,0.5939686033189805,0.547573292265266,0.5245297348762151,0.8088728242980583,0.8538361798373487,0.8753104579162772
B-raf,SCAF_09,0.6940745452818113,0.6037775805936729,0.651494294438305,0.7675529319826903,0.8735143635278838,0.8192292954006605
COX-1,RND_00,0.3609886333190018,0.2343366044243811,0.1862280065725529,0.7287847464952483,0.7977446954785197,0.822425092126041
COX-1,RND_01,0.4188625375025007,0.3426383326062088,0.3050277091150452,0.6273918175881819,0.6672700031497338,0.6860932689403892
COX-1,RND_02,0.35798986042973846,0.3079299796927679,0.2865779635504707,0.7661719567206873,0.7954819444730586,0.8076599882804079
COX-1,RND_03,0.404687067238061,0.3911839381864819,0.35038412744393077,0.7231801852010192,0.7313359294781262,0.7554438210744799
COX-1,RND_04,0.45445877808203383,0.4267584661282168,0.37668806514209785,0.6301818218975417,0.6459827338278145,0.6736042315212678
COX-1,RND_05,0.4570072290883007,0.40996146186124505,0.28506276463139824,0.6531543392149065,0.6808618205974754,0.7494674069427143
COX-1,RND_06,0.32603758838400654,0.27944789368206135,0.24002226590681564,0.7171649989574456,0.7415389095573554,0.7615557160745425
COX-1,RND_07,0.4532730862804607,0.37487594748217556,0.35692511982250985,0.6713441651184183,0.7178655241229026,0.7280995534496938
COX-1,RND_08,0.4330123049219642,0.33082234152113166,0.3411859581085406,0.6822451034138967,0.7411810838994587,0.7354193184380121
COX-1,RND_09,0.4461591408858937,0.4362217937423699,0.33111806718863435,0.6849035669016366,0.6910207261480155,0.7526822327369652
COX-1,SCAF_00,0.2499449721831869,0.060645216573964156,-0.04988024862564133,0.7884273776674915,0.882327791483893,0.9327924363418155
COX-1,SCAF_01,0.23983982411502536,0.10705219706144464,-0.007595927280539261,0.7389987992873732,0.8009477994058328,0.8508135105277828
COX-1,SCAF_02,0.19286848332530593,-0.02911204159164482,-0.21514194451071345,0.7192310869226624,0.8121338780677501,0.8824900217649935
COX-1,SCAF_03,0.21059765323749047,0.03371954172591962,0.056995704763485255,0.748335645652914,0.8279399223501246,0.8179072567939084
COX-1,SCAF_04,0.24578687810420408,0.19149497562426487,0.0995352693976781,0.7878992620229283,0.8157648967979739,0.8609085187269953
COX-1,SCAF_05,0.3181624127353663,0.1815771927984422,0.18840162026508023,0.7509008322789726,0.822680073318129,0.8192429297909745
COX-1,SCAF_06,0.08731737243527171,-0.062458856350355196,-0.31567824196516336,0.8217636925512471,0.8866314202953457,0.9866472357564773
COX-1,SCAF_07,0.13423525665191238,0.04572470252085126,-0.13543551791376562,0.85432034410192,0.896928122709641,0.9783675462137101
COX-1,SCAF_08,0.18150290817945625,0.022730901303401163,-0.10904035733729223,0.7813614093885803,0.8537888345880986,0.9095300720117924
COX-1,SCAF_09,0.2823412925056832,0.2156193114396504,-0.03132942853234222,0.7497569820867502,0.7838356030035688,0.8987941657543328
COX-2,RND_00,0.5710092023219313,0.5252083460410821,0.5188526195702352,0.7627319285817259,0.8024158094153802,0.8077686639445724
COX-2,RND_01,0.594696945849279,0.5365506278135936,0.4984687429073763,0.753881196786069,0.8061467774261561,0.8386137436561673
COX-2,RND_02,0.5744328985949111,0.5148114269290069,0.5186567614859725,0.790978930169144,0.8445710163734218,0.8412175588678634
COX-2,RND_03,0.6100313686484907,0.5700425581031463,0.5185757210175241,0.7494178537606889,0.7869043268667533,0.8326705265011946
COX-2,RND_04,0.6256595495711172,0.56399981928719,0.5382680946674656,0.7007130093840832,0.7562234422787528,0.7782188460499838
COX-2,RND_05,0.5796499084861988,0.5585399406268616,0.5077241375150382,0.7656063525277886,0.7845952306169645,0.8285223455902265
COX-2,RND_06,0.5638194594688335,0.45102312505427944,0.5067649622453316,0.7577950765528134,0.8501502002621275,0.8058340161845715
COX-2,RND_07,0.6277846264791979,0.5787738632029681,0.5720840150928697,0.720175078574062,0.766123159139057,0.7721829184155297
COX-2,RND_08,0.6106014697780782,0.5194767855733693,0.5397396436444213,0.7559767990976564,0.839785748174172,0.8218888674583114
COX-2,RND_09,0.5977656352039074,0.5653100081298497,0.5562882308240364,0.7588569926132598,0.7888786001687145,0.7970229531368433
COX-2,SCAF_00,0.41566074423208954,0.17518054412219697,0.3454306559119056,0.8372804004038777,0.9947589192303269,0.8861683286804047
COX-2,SCAF_01,0.2060417574769685,-0.007310783120096698,-0.011168329880294259,1.149325206460082,1.294570905065217,1.2970473482597094
COX-2,SCAF_02,0.28033179214306303,0.178533433809972,-0.08236241175902825,1.086539843297921,1.1608455577442003,1.332495799007004
COX-2,SCAF_03,0.326222557015483,0.07620712114561867,0.2602301491486073,1.021593749467633,1.196209641268502,1.0704547343044424
COX-2,SCAF_04,-0.062233073496459346,-0.10059600180242967,-0.2068081198614513,1.087091885180409,1.1065481325068343,1.158711870047048
COX-2,SCAF_05,0.1880312406501714,0.04882114612819499,0.03581952154030299,0.884192529023041,0.9569919274430583,0.9635102699321727
